task;learner;optimizer;constants;expression;surrogate_score
2079;svm;optimistic_random_search_4;False;100 replications;0.8728337502408274
2079;svm;optimistic_random_search_8;False;100 replications;0.9377004581925837
2079;svm;optimistic_random_search_16;False;100 replications;0.9584318355587688
2079;svm;optimistic_random_search_32;False;100 replications;0.9644566385140169
146800;svm;optimistic_random_search_2;False;100 replications;0.7962852508547467
146800;svm;optimistic_random_search_4;False;100 replications;0.9595465915538675
146800;svm;optimistic_random_search_8;False;100 replications;0.9918550210973605
146800;svm;optimistic_random_search_16;False;100 replications;0.9960628799326989
146800;svm;optimistic_random_search_32;False;100 replications;0.9975468183246696
2073;svm;optimistic_random_search_2;False;100 replications;0.8018891228529597
2073;svm;optimistic_random_search_4;False;100 replications;0.9003618139934392
2073;svm;optimistic_random_search_8;False;100 replications;0.9503754238794175
2073;svm;optimistic_random_search_16;False;100 replications;0.9659589488133942
2073;svm;optimistic_random_search_32;False;100 replications;0.9749152679548517
16;glmnet;optimistic_random_search_2;False;100 replications;0.5746623257922965
16;glmnet;optimistic_random_search_4;False;100 replications;0.840358269997946
16;glmnet;optimistic_random_search_8;False;100 replications;0.9278274293389062
16;glmnet;optimistic_random_search_16;False;100 replications;0.9921716079490004
16;glmnet;optimistic_random_search_32;False;100 replications;0.9970642129283587
3021;knn;optimistic_random_search_2;False;100 replications;0.9031797609808184
3021;knn;optimistic_random_search_4;False;100 replications;0.9571533303285195
3021;knn;optimistic_random_search_8;False;100 replications;0.9818413241766538
3021;knn;optimistic_random_search_16;False;100 replications;0.9906815682976435
3021;knn;optimistic_random_search_32;False;100 replications;0.9957405420228305
189924;rf;optimistic_random_search_2;False;100 replications;0.9958650557574876
189924;rf;optimistic_random_search_4;False;100 replications;0.9983241186740541
189924;rf;optimistic_random_search_8;False;100 replications;0.9988867200008468
189924;rf;optimistic_random_search_16;False;100 replications;0.9993433498916546
189924;rf;optimistic_random_search_32;False;100 replications;0.9995674639298133
3485;rf;optimistic_random_search_2;False;100 replications;0.9060002868823154
3485;rf;optimistic_random_search_4;False;100 replications;0.9304340557369283
3485;rf;optimistic_random_search_8;False;100 replications;0.9527481505223713
3485;rf;optimistic_random_search_16;False;100 replications;0.9696284217363959
3485;rf;optimistic_random_search_32;False;100 replications;0.9807552383540264
168335;rpart;optimistic_random_search_2;False;100 replications;0.684850100749
168335;rpart;optimistic_random_search_4;False;100 replications;0.7717937847185212
168335;rpart;optimistic_random_search_8;False;100 replications;0.8452041771069112
168335;rpart;optimistic_random_search_16;False;100 replications;0.8735777164649348
168335;rpart;optimistic_random_search_32;False;100 replications;0.9030805417780654
3;knn;optimistic_random_search_2;False;100 replications;0.9849115336322509
3;knn;optimistic_random_search_4;False;100 replications;0.9935804665110246
3;knn;optimistic_random_search_8;False;100 replications;0.9956241159560374
3;knn;optimistic_random_search_16;False;100 replications;0.9966818765728308
3;knn;optimistic_random_search_32;False;100 replications;0.9975803871143555
37;svm;optimistic_random_search_2;False;100 replications;0.7385849645847559
37;svm;optimistic_random_search_4;False;100 replications;0.8946830659682726
37;svm;optimistic_random_search_8;False;100 replications;0.9417314684546596
37;svm;optimistic_random_search_16;False;100 replications;0.9606969406982544
37;svm;optimistic_random_search_32;False;100 replications;0.9678341252330911
125920;xgboost;optimistic_random_search_2;False;100 replications;0.9979377369902331
125920;xgboost;optimistic_random_search_4;False;100 replications;0.9983290560094019
125920;xgboost;optimistic_random_search_8;False;100 replications;0.9987541694584625
125920;xgboost;optimistic_random_search_16;False;100 replications;0.9991670568255584
125920;xgboost;optimistic_random_search_32;False;100 replications;0.9994814157983203
2079;xgboost;optimistic_random_search_2;False;100 replications;0.9769602444352813
2079;xgboost;optimistic_random_search_4;False;100 replications;0.9840335834783894
2079;xgboost;optimistic_random_search_8;False;100 replications;0.989813005329107
2079;xgboost;optimistic_random_search_16;False;100 replications;0.994030249042632
2079;xgboost;optimistic_random_search_32;False;100 replications;0.9973847345557697
3918;knn;optimistic_random_search_2;False;100 replications;0.9827523205761621
3918;knn;optimistic_random_search_4;False;100 replications;0.9944119049243305
3918;knn;optimistic_random_search_8;False;100 replications;0.9962738220692107
3918;knn;optimistic_random_search_16;False;100 replications;0.9981513651099668
3918;knn;optimistic_random_search_32;False;100 replications;0.9989143338287522
3907;glmnet;optimistic_random_search_2;False;100 replications;0.3578278550102968
3907;glmnet;optimistic_random_search_4;False;100 replications;0.6539096349601741
3907;glmnet;optimistic_random_search_8;False;100 replications;0.7975313739507685
3907;glmnet;optimistic_random_search_16;False;100 replications;0.9136798597525773
3907;glmnet;optimistic_random_search_32;False;100 replications;0.9686408438685323
125922;knn;optimistic_random_search_2;False;100 replications;0.8903014722527753
125922;knn;optimistic_random_search_4;False;100 replications;0.9808202598748597
125922;knn;optimistic_random_search_8;False;100 replications;0.999270343987709
125922;knn;optimistic_random_search_16;False;100 replications;0.999606862491946
125922;knn;optimistic_random_search_32;False;100 replications;0.9996742602783583
190412;rf;optimistic_random_search_2;False;100 replications;0.9664823554102046
190412;rf;optimistic_random_search_4;False;100 replications;0.9719371348530568
190412;rf;optimistic_random_search_8;False;100 replications;0.9789782864529555
190412;rf;optimistic_random_search_16;False;100 replications;0.9846646276515666
190412;rf;optimistic_random_search_32;False;100 replications;0.9893234037968351
9956;svm;optimistic_random_search_2;False;100 replications;0.781713307311946
9956;svm;optimistic_random_search_4;False;100 replications;0.8627848920259628
9956;svm;optimistic_random_search_8;False;100 replications;0.9669920808599914
9956;svm;optimistic_random_search_16;False;100 replications;0.9978856001266866
9956;svm;optimistic_random_search_32;False;100 replications;0.9985456945864247
9981;svm;optimistic_random_search_2;False;100 replications;0.6238200849195938
9981;svm;optimistic_random_search_4;False;100 replications;0.8118674550831605
9981;svm;optimistic_random_search_8;False;100 replications;0.9537278446535816
9981;svm;optimistic_random_search_16;False;100 replications;0.9763867170141496
9981;svm;optimistic_random_search_32;False;100 replications;0.9925887704985626
146820;rpart;optimistic_random_search_2;False;100 replications;0.7456226583639196
146820;rpart;optimistic_random_search_4;False;100 replications;0.8324126709330584
146820;rpart;optimistic_random_search_8;False;100 replications;0.867749657591187
146820;rpart;optimistic_random_search_16;False;100 replications;0.9272997388021282
146820;rpart;optimistic_random_search_32;False;100 replications;0.9470992264752823
9946;rpart;optimistic_random_search_2;False;100 replications;0.9210402591041853
9946;rpart;optimistic_random_search_4;False;100 replications;0.9407778652094357
9946;rpart;optimistic_random_search_8;False;100 replications;0.9601479603050681
9946;rpart;optimistic_random_search_16;False;100 replications;0.9750973246909296
9946;rpart;optimistic_random_search_32;False;100 replications;0.9806184783383752
167125;xgboost;optimistic_random_search_2;False;100 replications;0.9654747918603357
167125;xgboost;optimistic_random_search_4;False;100 replications;0.9798047768840589
167125;xgboost;optimistic_random_search_8;False;100 replications;0.9866715348529271
167125;xgboost;optimistic_random_search_16;False;100 replications;0.9910052234300014
167125;xgboost;optimistic_random_search_32;False;100 replications;0.9954676274165567
9960;rpart;optimistic_random_search_2;False;100 replications;0.8477577201558397
9960;rpart;optimistic_random_search_4;False;100 replications;0.9411108512518532
9960;rpart;optimistic_random_search_8;False;100 replications;0.9684219237989697
9960;rpart;optimistic_random_search_16;False;100 replications;0.9855496317795105
9960;rpart;optimistic_random_search_32;False;100 replications;0.9897737098511213
168332;xgboost;optimistic_random_search_2;False;100 replications;0.9780075685061024
168332;xgboost;optimistic_random_search_4;False;100 replications;0.9820431887575914
168332;xgboost;optimistic_random_search_8;False;100 replications;0.9889814535087015
168332;xgboost;optimistic_random_search_16;False;100 replications;0.9919681501410238
168332;xgboost;optimistic_random_search_32;False;100 replications;0.9940528023367686
168909;knn;optimistic_random_search_2;False;100 replications;0.8870792200604763
168909;knn;optimistic_random_search_4;False;100 replications;0.9917569210193221
168909;knn;optimistic_random_search_8;False;100 replications;0.9980797100267139
168909;knn;optimistic_random_search_16;False;100 replications;0.998826965365551
168909;knn;optimistic_random_search_32;False;100 replications;0.9992761398433428
9971;rf;optimistic_random_search_2;False;100 replications;0.9781192562787205
9971;rf;optimistic_random_search_4;False;100 replications;0.9818356357092441
9971;rf;optimistic_random_search_8;False;100 replications;0.9842857684739234
9971;rf;optimistic_random_search_16;False;100 replications;0.9874702523953086
9971;rf;optimistic_random_search_32;False;100 replications;0.9909993637804585
146212;svm;optimistic_random_search_2;False;100 replications;0.9544685122143829
146212;svm;optimistic_random_search_4;False;100 replications;0.9898427314635712
146212;svm;optimistic_random_search_8;False;100 replications;0.9972538609523797
146212;svm;optimistic_random_search_16;False;100 replications;0.9995729856459385
146212;svm;optimistic_random_search_32;False;100 replications;0.9998696451985642
168908;xgboost;optimistic_random_search_2;False;100 replications;0.9948101919977187
168908;xgboost;optimistic_random_search_4;False;100 replications;0.9966554972422551
168908;xgboost;optimistic_random_search_8;False;100 replications;0.9978774425411134
168908;xgboost;optimistic_random_search_16;False;100 replications;0.9987185387568477
168908;xgboost;optimistic_random_search_32;False;100 replications;0.9990530096439966
9986;xgboost;optimistic_random_search_2;False;100 replications;0.7064969703772545
9986;xgboost;optimistic_random_search_4;False;100 replications;0.8886246622420073
9986;xgboost;optimistic_random_search_8;False;100 replications;0.9586262591247293
9986;xgboost;optimistic_random_search_16;False;100 replications;0.9838254667427536
9986;xgboost;optimistic_random_search_32;False;100 replications;0.9931141627780655
168910;xgboost;optimistic_random_search_2;False;100 replications;0.4579956327471637
168910;xgboost;optimistic_random_search_4;False;100 replications;0.5581564064145449
168910;xgboost;optimistic_random_search_8;False;100 replications;0.6657784896691772
168910;xgboost;optimistic_random_search_16;False;100 replications;0.7707716713599023
168910;xgboost;optimistic_random_search_32;False;100 replications;0.8688109605186655
