task;learner;optimizer;constants;expression;surrogate_score
146195;rf;mlr_default;False;mlr_default;0.7142
2079;rf;mlr_default;False;mlr_default;0.9291
14971;rf;mlr_default;False;mlr_default;0.8389
168338;rf;mlr_default;False;mlr_default;0.6742
9977;svm;sklearn_default;False;sklearn_default;0.9985
9977;svm;mlr_default;False;mlr_default;0.9985
9985;knn;mlr_default;False;mlr_default;0.8142
168331;rf;mlr_default;False;mlr_default;0.8793
6;rf;mlr_default;False;mlr_default;0.9821
168337;rf;mlr_default;False;mlr_default;0.9410
3893;rf;mlr_default;False;mlr_default;0.8990
3485;svm;sklearn_default;False;sklearn_default;0.7257
3485;svm;mlr_default;False;mlr_default;0.7257
167119;rf;mlr_default;False;mlr_default;0.7891
189924;svm;sklearn_default;False;sklearn_default;0.8377
189924;svm;mlr_default;False;mlr_default;0.8368
10106;svm;sklearn_default;False;sklearn_default;0.9984
10106;svm;mlr_default;False;mlr_default;0.9984
168910;rf;mlr_default;False;mlr_default;0.9561
37;rf;mlr_default;False;mlr_default;0.9882
168908;rf;mlr_default;False;mlr_default;0.9801
41;rf;mlr_default;False;mlr_default;0.9767
125920;glmnet;mlr_default;False;mlr_default;0.8959
9956;rf;mlr_default;False;mlr_default;0.9908
2079;glmnet;mlr_default;False;mlr_default;0.9941
168912;rf;mlr_default;False;mlr_default;0.9401
3907;xgboost;sklearn_default;False;sklearn_default;0.9283
23;glmnet;mlr_default;False;mlr_default;0.9854
3573;rpart;mlr_default;False;mlr_default;0.6038
37;glmnet;mlr_default;False;mlr_default;0.9930
168868;svm;sklearn_default;False;sklearn_default;0.9979
168868;svm;mlr_default;False;mlr_default;0.9979
168908;knn;mlr_default;False;mlr_default;0.9825
168908;glmnet;mlr_default;False;mlr_default;0.9823
9986;glmnet;mlr_default;False;mlr_default;0.8267
146818;rf;mlr_default;False;mlr_default;0.9556
168910;knn;mlr_default;False;mlr_default;0.8675
9956;glmnet;mlr_default;False;mlr_default;0.6199
14;rf;mlr_default;False;mlr_default;0.9380
3918;xgboost;sklearn_default;False;sklearn_default;0.9801
6;knn;mlr_default;False;mlr_default;0.9586
168337;knn;mlr_default;False;mlr_default;0.9896
146819;rf;mlr_default;False;mlr_default;0.9811
18;knn;mlr_default;False;mlr_default;0.8831
2079;knn;mlr_default;False;mlr_default;0.8933
146212;glmnet;mlr_default;False;mlr_default;0.9067
9985;glmnet;mlr_default;False;mlr_default;0.7516
125920;knn;mlr_default;False;mlr_default;0.9851
146606;knn;mlr_default;False;mlr_default;0.9916
3493;svm;sklearn_default;False;sklearn_default;0.0885
3493;svm;mlr_default;False;mlr_default;0.1010
14952;svm;sklearn_default;False;sklearn_default;0.9769
14952;svm;mlr_default;False;mlr_default;0.9725
9976;xgboost;sklearn_default;False;sklearn_default;0.9879
3902;rf;mlr_default;False;mlr_default;0.9833
9946;rf;mlr_default;False;mlr_default;0.9743
2074;knn;mlr_default;False;mlr_default;0.9299
125922;xgboost;sklearn_default;False;sklearn_default;0.9686
146607;glmnet;mlr_default;False;mlr_default;0.9303
3945;knn;mlr_default;False;mlr_default;0.2712
14954;xgboost;sklearn_default;False;sklearn_default;0.9894
3549;rpart;mlr_default;False;mlr_default;0.9073
219;glmnet;mlr_default;False;mlr_default;0.9733
190411;rpart;mlr_default;False;mlr_default;0.7941
189928;glmnet;mlr_default;False;mlr_default;0.8683
58;glmnet;mlr_default;False;mlr_default;0.9801
167141;xgboost;sklearn_default;False;sklearn_default;0.9797
14970;glmnet;mlr_default;False;mlr_default;0.9119
14965;glmnet;mlr_default;False;mlr_default;0.9283
7592;rf;mlr_default;False;mlr_default;0.7251
3917;xgboost;sklearn_default;False;sklearn_default;0.9861
3573;rf;mlr_default;False;mlr_default;0.9747
168329;glmnet;mlr_default;False;mlr_default;0.4928
3481;xgboost;sklearn_default;False;sklearn_default;0.9559
22;rpart;mlr_default;False;mlr_default;0.9289
14971;xgboost;sklearn_default;False;sklearn_default;0.9910
9964;knn;mlr_default;False;mlr_default;0.9193
3512;svm;sklearn_default;False;sklearn_default;0.9987
3512;svm;mlr_default;False;mlr_default;0.9987
10101;knn;mlr_default;False;mlr_default;0.9399
3022;knn;mlr_default;False;mlr_default;0.3960
14965;rpart;mlr_default;False;mlr_default;0.7409
58;rf;mlr_default;False;mlr_default;0.9541
189928;rpart;mlr_default;False;mlr_default;0.7137
190411;glmnet;mlr_default;False;mlr_default;0.9558
3021;glmnet;mlr_default;False;mlr_default;0.9071
219;rpart;mlr_default;False;mlr_default;0.4343
146824;glmnet;mlr_default;False;mlr_default;0.9285
3549;glmnet;mlr_default;False;mlr_default;0.9564
28;knn;mlr_default;False;mlr_default;0.9344
22;xgboost;sklearn_default;False;sklearn_default;0.9689
3481;rpart;mlr_default;False;mlr_default;0.8189
146607;rpart;mlr_default;False;mlr_default;0.8026
3510;svm;sklearn_default;False;sklearn_default;0.9847
3510;svm;mlr_default;False;mlr_default;0.9847
10106;rf;mlr_default;False;mlr_default;0.7397
9952;knn;mlr_default;False;mlr_default;0.9568
3893;svm;sklearn_default;False;sklearn_default;0.9602
3893;svm;mlr_default;False;mlr_default;0.9602
167119;svm;sklearn_default;False;sklearn_default;0.8483
167119;svm;mlr_default;False;mlr_default;0.8483
9950;glmnet;mlr_default;False;mlr_default;0.9612
29;knn;mlr_default;False;mlr_default;0.9796
167140;knn;mlr_default;False;mlr_default;0.9608
146212;rpart;mlr_default;False;mlr_default;0.9516
11;svm;sklearn_default;False;sklearn_default;0.8265
11;svm;mlr_default;False;mlr_default;0.8265
3021;rf;mlr_default;False;mlr_default;0.8602
2074;svm;sklearn_default;False;sklearn_default;0.9655
2074;svm;mlr_default;False;mlr_default;0.9655
9981;rpart;mlr_default;False;mlr_default;0.8285
3510;xgboost;sklearn_default;False;sklearn_default;0.9599
3903;knn;mlr_default;False;mlr_default;0.9060
9956;rpart;mlr_default;False;mlr_default;0.9688
15;svm;sklearn_default;False;sklearn_default;0.9852
15;svm;mlr_default;False;mlr_default;0.9852
49;svm;sklearn_default;False;sklearn_default;0.9421
49;svm;mlr_default;False;mlr_default;0.9010
14952;knn;mlr_default;False;mlr_default;0.9858
167211;rf;mlr_default;False;mlr_default;0.9653
9986;rpart;mlr_default;False;mlr_default;0.8177
168908;rpart;mlr_default;False;mlr_default;0.7973
34539;svm;sklearn_default;False;sklearn_default;0.4605
34539;svm;mlr_default;False;mlr_default;0.4168
23;xgboost;sklearn_default;False;sklearn_default;0.9921
37;rpart;mlr_default;False;mlr_default;0.7778
9950;rf;mlr_default;False;mlr_default;0.9438
125922;rf;mlr_default;False;mlr_default;0.9842
2073;rf;mlr_default;False;mlr_default;0.9812
9946;xgboost;sklearn_default;False;sklearn_default;0.9837
168868;rf;mlr_default;False;mlr_default;0.9741
37;xgboost;sklearn_default;False;sklearn_default;0.9938
29;glmnet;mlr_default;False;mlr_default;0.9990
125920;rpart;mlr_default;False;mlr_default;0.5688
146819;svm;sklearn_default;False;sklearn_default;0.9431
146819;svm;mlr_default;False;mlr_default;0.9431
3918;glmnet;mlr_default;False;mlr_default;0.7265
9981;rf;mlr_default;False;mlr_default;0.9402
14952;rf;mlr_default;False;mlr_default;0.9235
3573;xgboost;sklearn_default;False;sklearn_default;0.5374
167125;rf;mlr_default;False;mlr_default;0.9891
43;svm;sklearn_default;False;sklearn_default;0.9608
43;svm;mlr_default;False;mlr_default;0.9608
146607;xgboost;sklearn_default;False;sklearn_default;0.9901
16;knn;mlr_default;False;mlr_default;0.9631
14954;glmnet;mlr_default;False;mlr_default;0.8922
167119;knn;mlr_default;False;mlr_default;0.9602
9985;svm;sklearn_default;False;sklearn_default;0.7197
9985;svm;mlr_default;False;mlr_default;0.7197
3893;knn;mlr_default;False;mlr_default;0.9754
9952;svm;sklearn_default;False;sklearn_default;0.7667
9952;svm;mlr_default;False;mlr_default;0.7667
9981;glmnet;mlr_default;False;mlr_default;0.9526
3510;knn;mlr_default;False;mlr_default;0.9774
9977;knn;mlr_default;False;mlr_default;0.9024
219;xgboost;sklearn_default;False;sklearn_default;0.9399
189928;xgboost;sklearn_default;False;sklearn_default;0.9070
58;xgboost;sklearn_default;False;sklearn_default;0.9439
14965;xgboost;sklearn_default;False;sklearn_default;0.9631
9950;rpart;mlr_default;False;mlr_default;0.6627
3917;glmnet;mlr_default;False;mlr_default;0.9444
3512;rf;mlr_default;False;mlr_default;0.9876
146821;rf;mlr_default;False;mlr_default;0.8585
3481;glmnet;mlr_default;False;mlr_default;0.8824
168329;xgboost;sklearn_default;False;sklearn_default;0.9540
24;xgboost;sklearn_default;False;sklearn_default;0.6031
58;svm;sklearn_default;False;sklearn_default;0.9822
58;svm;mlr_default;False;mlr_default;0.9822
14969;xgboost;sklearn_default;False;sklearn_default;0.9778
9964;xgboost;sklearn_default;False;sklearn_default;0.9632
14970;svm;sklearn_default;False;sklearn_default;0.9798
14970;svm;mlr_default;False;mlr_default;0.9798
10101;xgboost;sklearn_default;False;sklearn_default;0.9953
3022;xgboost;sklearn_default;False;sklearn_default;0.9578
146824;rpart;mlr_default;False;mlr_default;0.8797
167141;rpart;mlr_default;False;mlr_default;0.6825
32;rf;mlr_default;False;mlr_default;0.9922
190411;xgboost;sklearn_default;False;sklearn_default;0.9882
3021;xgboost;sklearn_default;False;sklearn_default;0.9729
3549;xgboost;sklearn_default;False;sklearn_default;0.5355
9978;rf;mlr_default;False;mlr_default;0.9970
168868;xgboost;sklearn_default;False;sklearn_default;0.7358
22;glmnet;mlr_default;False;mlr_default;0.8838
168329;rpart;mlr_default;False;mlr_default;0.9865
12;svm;sklearn_default;False;sklearn_default;0.9950
12;svm;mlr_default;False;mlr_default;0.9950
125922;rpart;mlr_default;False;mlr_default;0.8928
167124;rf;mlr_default;False;mlr_default;0.9989
9976;rpart;mlr_default;False;mlr_default;0.7965
9950;xgboost;sklearn_default;False;sklearn_default;0.9658
3021;svm;sklearn_default;False;sklearn_default;0.9643
3021;svm;mlr_default;False;mlr_default;0.9539
9986;knn;mlr_default;False;mlr_default;0.9441
9986;rf;mlr_default;False;mlr_default;0.9830
15;rf;mlr_default;False;mlr_default;0.9970
14970;rpart;mlr_default;False;mlr_default;0.9157
58;rpart;mlr_default;False;mlr_default;0.7766
167140;svm;sklearn_default;False;sklearn_default;0.9925
167140;svm;mlr_default;False;mlr_default;0.9837
12;xgboost;sklearn_default;False;sklearn_default;0.9684
3561;glmnet;mlr_default;False;mlr_default;0.9475
3493;knn;mlr_default;False;mlr_default;0.7212
3510;glmnet;mlr_default;False;mlr_default;0.8634
14952;xgboost;sklearn_default;False;sklearn_default;0.9726
9950;svm;sklearn_default;False;sklearn_default;0.7025
9950;svm;mlr_default;False;mlr_default;0.7048
9977;rf;mlr_default;False;mlr_default;0.9886
10106;xgboost;sklearn_default;False;sklearn_default;0.6964
3904;knn;mlr_default;False;mlr_default;0.9190
6;svm;sklearn_default;False;sklearn_default;0.9805
6;svm;mlr_default;False;mlr_default;0.9805
9946;glmnet;mlr_default;False;mlr_default;0.9631
167140;xgboost;sklearn_default;False;sklearn_default;0.9615
168910;svm;sklearn_default;False;sklearn_default;0.9261
168910;svm;mlr_default;False;mlr_default;0.9261
125921;knn;mlr_default;False;mlr_default;0.8134
9985;rpart;mlr_default;False;mlr_default;0.7585
167125;knn;mlr_default;False;mlr_default;0.6755
146821;knn;mlr_default;False;mlr_default;0.9528
219;rf;mlr_default;False;mlr_default;0.8631
168332;knn;mlr_default;False;mlr_default;0.5944
29;xgboost;sklearn_default;False;sklearn_default;0.9908
6;xgboost;sklearn_default;False;sklearn_default;0.4689
168337;xgboost;sklearn_default;False;sklearn_default;0.9851
41;xgboost;sklearn_default;False;sklearn_default;0.9575
168912;svm;sklearn_default;False;sklearn_default;0.9777
168912;svm;mlr_default;False;mlr_default;0.9777
146800;glmnet;mupluslambda;False;make_tuple(pow(0.9495547520680345, m), truediv(min(25, truediv(if_gt(p, 6, p, 0.0021097767028595126), if_gt(7, po, 2, truediv(10, mcp)))), add(max(311, n), if_gt(add(p, p), n, n, 1))));0.9820
146822;glmnet;mupluslambda;False;make_tuple(if_gt(4, m, mul(mkd, sub(n, 551)), add(if_gt(0.017460588766201997, mkd, mcp, pow(n, min(m, po))), if_gt(mcp, 0.23309556352112334, po, 0.006911501927486144))), 0.00204130381475835);0.9566
167140;glmnet;mupluslambda;False;make_tuple(mul(truediv(n, m), mkd), if_gt(pow(xvar, if_gt(mcp, rc, m, 254)), pow(mcp, 100), 0.001252605392897174, 0.008060959938485207));0.9660
168336;glmnet;mupluslambda;False;make_tuple(if_gt(po, n, 0.012348974315181876, mul(pow(658, m), p)), 0.0020059027655597275);0.9759
9981;glmnet;mupluslambda;False;make_tuple(truediv(sub(n, add(164, mul(mcp, n))), sub(add(po, po), m)), truediv(min(truediv(xvar, 7), 0.009664820930157279), mul(add(pow(mul(xvar, xvar), if_gt(p, po, rc, 320)), mcp), m)));0.9898
3481;glmnet;mupluslambda;False;make_tuple(if_gt(truediv(n, m), po, mul(pow(650, min(m, po)), p), min(truediv(mkd, 0.021951715906925334), mcp)), 0.002005822919841223);0.9882
146819;glmnet;mupluslambda;False;make_tuple(truediv(sub(n, add(164, mul(mcp, n))), sub(add(po, po), m)), truediv(min(truediv(xvar, 7), 0.009664820930157279), mul(add(pow(mul(xvar, xvar), if_gt(p, po, rc, 320)), mcp), m)));0.9594
24;glmnet;mupluslambda;False;make_tuple(if_gt(po, n, mul(47, mkd), pow(add(p, 924), m)), 0.0020059522015718166);0.9895
58;glmnet;mupluslambda;False;make_tuple(pow(mul(2, mcp), sub(pow(add(xvar, 0.017552529713655878), 19), max(mkd, pow(mkd, 79)))), truediv(sub(5, add(mkd, xvar)), sub(add(mcp, n), add(p, p))));0.9981
34539;glmnet;mupluslambda;False;make_tuple(pow(0.9495547520680345, m), truediv(min(25, truediv(if_gt(p, 6, p, 0.0021097767028595126), if_gt(7, po, 2, truediv(10, mcp)))), add(max(311, n), if_gt(add(p, p), n, n, 1))));0.9686
3561;glmnet;mupluslambda;False;make_tuple(if_gt(po, n, 0.012334338353375765, truediv(pow(607, m), mkd)), 0.0020077069100582555);0.8451
168868;glmnet;mupluslambda;False;make_tuple(if_gt(mul(m, add(30, po)), n, 0.012348974315181876, mul(pow(631, min(po, m)), po)), 0.0020059027655597275);0.9256
28;glmnet;mupluslambda;False;make_tuple(truediv(sub(n, add(164, mul(mcp, n))), sub(add(po, po), m)), truediv(min(truediv(xvar, 7), 0.009664820930157279), mul(add(pow(mul(xvar, xvar), if_gt(p, po, rc, 320)), mcp), m)));0.9935
9977;glmnet;mupluslambda;False;make_tuple(if_gt(po, n, mul(47, mkd), pow(add(p, 924), m)), 0.0020059522015718166);0.9694
45;glmnet;mupluslambda;False;make_tuple(if_gt(3, m, sub(n, 542), add(if_gt(0.016583567741835788, mkd, mcp, pow(n, min(m, p))), 0.009669339207615616)), 0.00204130381475835);0.9915
9956;glmnet;mupluslambda;False;make_tuple(if_gt(4, m, mul(mkd, sub(n, 551)), add(if_gt(0.017460588766201997, mkd, mcp, pow(n, min(m, po))), if_gt(mcp, 0.23309556352112334, po, 0.006911501927486144))), 0.00204130381475835);0.9358
146821;glmnet;mupluslambda;False;make_tuple(if_gt(po, n, mul(47, mkd), pow(add(p, 924), m)), 0.0020059522015718166);0.9426
3485;glmnet;mupluslambda;False;make_tuple(truediv(sub(n, add(164, mul(mcp, n))), sub(add(po, po), m)), truediv(min(truediv(xvar, 7), 0.009664820930157279), mul(add(pow(mul(xvar, xvar), if_gt(p, po, rc, 320)), mcp), m)));0.9877
167120;glmnet;mupluslambda;False;make_tuple(mul(truediv(n, m), mkd), if_gt(pow(xvar, if_gt(mcp, rc, m, 254)), pow(mcp, 100), 0.001252605392897174, 0.008060959938485207));0.9617
41;glmnet;mupluslambda;False;make_tuple(if_gt(mul(xvar, mul(p, m)), n, mul(46, mkd), pow(add(po, 882), min(po, m))), 0.0020059522015718166);0.9710
16;glmnet;mupluslambda;False;make_tuple(pow(0.9495547520680345, m), truediv(min(25, truediv(if_gt(p, 6, p, 0.0021097767028595126), if_gt(7, po, 2, truediv(10, mcp)))), add(max(311, n), if_gt(add(p, p), n, n, 1))));0.9789
125922;glmnet;mupluslambda;False;make_tuple(pow(0.9495547520680345, m), truediv(min(25, truediv(if_gt(p, 6, p, 0.0021097767028595126), if_gt(7, po, 2, truediv(10, mcp)))), add(max(311, n), if_gt(add(p, p), n, n, 1))));0.9951
7592;glmnet;mupluslambda;False;make_tuple(if_gt(truediv(n, m), po, mul(pow(650, min(m, po)), p), min(truediv(mkd, 0.021951715906925334), mcp)), 0.002005822919841223);0.9953
2073;glmnet;mupluslambda;False;make_tuple(pow(if_gt(231, n, 0.014641355947786353, 879), m), 0.0018339391117151646);0.9830
6;glmnet;mupluslambda;False;make_tuple(pow(if_gt(n, 192, 0.9358573337747756, rc), sub(m, mkd)), mul(if_gt(n, 830, sub(if_gt(p, 269, add(xvar, 0.1026097197748479), 0.0631961039302843), mkd), sub(2, add(mkd, mul(xvar, xvar)))), 0.00666881791582412));0.9982
18;glmnet;mupluslambda;False;make_tuple(if_gt(156, n, rc, max(sub(pow(rc, mkd), truediv(mkd, po)), truediv(mcp, 0.5742256550890608))), truediv(add(expit(0.03257190507782227), mkd), mul(add(mul(truediv(mkd, 0.09665357649040046), pow(xvar, rc)), 0.04499653556857943), n)));0.9925
189924;glmnet;mupluslambda;False;make_tuple(add(pow(sub(947, p), m), pow(0.0005029419395934924, if_gt(po, add(35, p), po, mul(mkd, n)))), min(0.0037328902464794415, mul(m, xvar)));0.9393
3918;glmnet;mupluslambda;False;make_tuple(pow(if_gt(n, 192, 0.9358573337747756, rc), sub(m, mkd)), mul(if_gt(n, 830, sub(if_gt(p, 269, add(xvar, 0.1026097197748479), 0.0631961039302843), mkd), sub(2, add(mkd, mul(xvar, xvar)))), 0.00666881791582412));0.4063
146195;glmnet;mupluslambda;False;make_tuple(if_gt(156, n, rc, max(sub(pow(rc, mkd), truediv(mkd, po)), truediv(mcp, 0.5742256550890608))), truediv(add(expit(0.03257190507782227), mkd), mul(add(mul(truediv(mkd, 0.09665357649040046), pow(xvar, rc)), 0.04499653556857943), n)));0.9965
3549;glmnet;mupluslambda;False;make_tuple(pow(add(po, 906), m), truediv(min(11, p), add(n, if_gt(126, p, truediv(mul(5, xvar), mul(0.03633148639745695, 0.037241520787100066)), 39))));0.9844
10101;glmnet;mupluslambda;False;make_tuple(pow(if_gt(n, 193, 0.9358573337747756, mkd), m), mul(if_gt(n, 839, sub(if_gt(p, 270, add(xvar, 0.1026097197748479), 0.06336191544548368), mkd), sub(2, add(mkd, xvar))), 0.006632937014046875));0.9940
14954;glmnet;mupluslambda;False;make_tuple(mul(p, pow(if_gt(if_gt(xvar, 0.0612852779808465, n, po), 368, 631, mkd), m)), 0.0018345614248535063);0.6266
9952;glmnet;mupluslambda;False;make_tuple(pow(add(po, 906), m), truediv(min(11, p), add(n, if_gt(126, p, truediv(mul(5, xvar), mul(0.03633148639745695, 0.037241520787100066)), 39))));0.9998
145681;glmnet;mupluslambda;False;make_tuple(mul(0.1543049415765243, pow(sub(n, mul(pow(m, xvar), po)), mul(xvar, min(po, add(7, mcp))))), 0.002005833621390505);0.9717
168912;glmnet;mupluslambda;False;make_tuple(pow(if_gt(n, 192, 0.9358573337747756, rc), sub(m, mkd)), mul(if_gt(n, 830, sub(if_gt(p, 269, add(xvar, 0.1026097197748479), 0.0631961039302843), mkd), sub(2, add(mkd, mul(xvar, xvar)))), 0.00666881791582412));0.9989
168339;glmnet;mupluslambda;False;make_tuple(if_gt(156, n, rc, max(sub(pow(rc, mkd), truediv(mkd, po)), truediv(mcp, 0.5742256550890608))), truediv(add(expit(0.03257190507782227), mkd), mul(add(mul(truediv(mkd, 0.09665357649040046), pow(xvar, rc)), 0.04499653556857943), n)));0.9780
