endresult;expression;gen;inout;length;problem;run;score;search;task
1.0;make_tuple(expit(truediv(po, 32)), expit(if_gt(rc, n, 0.006038154151189555, mcp)), add(truediv(rc, po), pow(mkd, mkd)));2.0;in;8.0;random forest;206bd8be-a011-461b-854b-04b92d3ce93d;0.9145;random_search_300;9910.0
1.0;make_tuple(expit(truediv(po, 32)), expit(if_gt(rc, n, 0.006038154151189555, mcp)), add(truediv(rc, po), pow(mkd, mkd)));2.0;out;8.0;random forest;206bd8be-a011-461b-854b-04b92d3ce93d;0.9896;random_search_300;9910.0
1.0;make_tuple(expit(xvar), expit(mcp), max(xvar, 5));2.0;in;4.0;random forest;f7b6842e-b427-4171-9e67-d421f7ce4b2c;0.9163;random_search_300;167211.0
1.0;make_tuple(expit(xvar), expit(mcp), max(xvar, 5));2.0;out;4.0;random forest;f7b6842e-b427-4171-9e67-d421f7ce4b2c;0.8983;random_search_300;167211.0
1.0;make_tuple(mul(0.05598998139667434, p), expit(xvar), mul(0.019548661454976447, 0.7525131778586994));2.0;in;4.0;random forest;42c34557-8202-4e72-ae13-bd6cb96af33e;0.9203;random_search_300;3560.0
1.0;make_tuple(mul(0.05598998139667434, p), expit(xvar), mul(0.019548661454976447, 0.7525131778586994));2.0;out;4.0;random forest;42c34557-8202-4e72-ae13-bd6cb96af33e;0.4764;random_search_300;3560.0
1.0;make_tuple(mul(0.08108324844509412, p), expit(xvar), expit(p));2.0;in;4.0;random forest;55150c08-4081-4fb2-a640-295283544fe5;0.9152;random_search_300;15.0
1.0;make_tuple(mul(0.08108324844509412, p), expit(xvar), expit(p));2.0;out;4.0;random forest;55150c08-4081-4fb2-a640-295283544fe5;0.9631;random_search_300;15.0
1.0;make_tuple(truediv(po, 20), expit(0.5959813171296925), expit(mkd));2.0;in;4.0;random forest;2d0c27a7-40a1-4aac-a33e-20f8a54b1715;0.9174;random_search_300;3510.0
1.0;make_tuple(truediv(po, 20), expit(0.5959813171296925), expit(mkd));2.0;out;4.0;random forest;2d0c27a7-40a1-4aac-a33e-20f8a54b1715;0.9806;random_search_300;3510.0
1.0;make_tuple(expit(xvar), expit(mcp), mul(m, rc));2.0;in;4.0;random forest;1c50059f-647e-4a98-8580-3460f131f71c;0.9158;random_search_300;146212.0
1.0;make_tuple(expit(xvar), expit(mcp), mul(m, rc));2.0;out;4.0;random forest;1c50059f-647e-4a98-8580-3460f131f71c;0.9953;random_search_300;146212.0
1.0;make_tuple(expit(if_gt(22, po, mkd, po)), expit(min(po, xvar)), truediv(max(xvar, po), truediv(283, mcp)));2.0;in;8.0;random forest;5404c8fc-2f7e-451c-bca7-836d79ba449a;0.9181;random_search_300;14.0
1.0;make_tuple(expit(if_gt(22, po, mkd, po)), expit(min(po, xvar)), truediv(max(xvar, po), truediv(283, mcp)));2.0;out;8.0;random forest;5404c8fc-2f7e-451c-bca7-836d79ba449a;0.9936;random_search_300;14.0
1.0;make_tuple(truediv(po, 16), expit(xvar), sub(mcp, po));2.0;in;4.0;random forest;300618ef-8855-4f8d-a7a3-229d3d7086ad;0.9165;random_search_300;9985.0
1.0;make_tuple(truediv(po, 16), expit(xvar), sub(mcp, po));2.0;out;4.0;random forest;300618ef-8855-4f8d-a7a3-229d3d7086ad;0.9732;random_search_300;9985.0
1.0;make_tuple(expit(xvar), expit(mcp), truediv(p, po));2.0;in;4.0;random forest;c6e903d0-4012-427e-ac59-305b15e4cee9;0.9164;random_search_300;9950.0
1.0;make_tuple(expit(xvar), expit(mcp), truediv(p, po));2.0;out;4.0;random forest;c6e903d0-4012-427e-ac59-305b15e4cee9;0.968;random_search_300;9950.0
1.0;make_tuple(expit(xvar), expit(mcp), add(mcp, 4));2.0;in;4.0;random forest;32d1633f-0129-4a0e-a2e5-ef6fa40a2d79;0.916;random_search_300;9981.0
1.0;make_tuple(expit(xvar), expit(mcp), add(mcp, 4));2.0;out;4.0;random forest;32d1633f-0129-4a0e-a2e5-ef6fa40a2d79;0.9645;random_search_300;9981.0
1.0;make_tuple(if_gt(if_gt(p, xvar, po, p), max(32, 0.08136327977163647), expit(m), expit(xvar)), expit(pow(xvar, rc)), expit(max(m, mcp)));2.0;in;10.0;random forest;e959207e-5308-43be-8811-dcbce59c48ff;0.9168;random_search_300;3902.0
1.0;make_tuple(if_gt(if_gt(p, xvar, po, p), max(32, 0.08136327977163647), expit(m), expit(xvar)), expit(pow(xvar, rc)), expit(max(m, mcp)));2.0;out;10.0;random forest;e959207e-5308-43be-8811-dcbce59c48ff;0.9351;random_search_300;3902.0
1.0;make_tuple(expit(truediv(xvar, mcp)), expit(if_gt(mkd, m, m, xvar)), if_gt(neg(rc), sub(p, n), if_gt(xvar, m, p, rc), truediv(m, po)));2.0;in;10.0;random forest;080cc161-abc7-4920-ac5e-6e8fbec6df23;0.9155;random_search_300;168335.0
1.0;make_tuple(expit(truediv(xvar, mcp)), expit(if_gt(mkd, m, m, xvar)), if_gt(neg(rc), sub(p, n), if_gt(xvar, m, p, rc), truediv(m, po)));2.0;out;10.0;random forest;080cc161-abc7-4920-ac5e-6e8fbec6df23;0.9874;random_search_300;168335.0
1.0;make_tuple(if_gt(expit(rc), add(p, xvar), pow(mkd, mkd), expit(xvar)), expit(if_gt(xvar, rc, 0.6435283898873371, 0.22351836111091034)), expit(expit(11)));2.0;in;10.0;random forest;edd55d8f-5a03-44fb-831b-b60fce4a00f8;0.9156;random_search_300;189928.0
1.0;make_tuple(if_gt(expit(rc), add(p, xvar), pow(mkd, mkd), expit(xvar)), expit(if_gt(xvar, rc, 0.6435283898873371, 0.22351836111091034)), expit(expit(11)));2.0;out;10.0;random forest;edd55d8f-5a03-44fb-831b-b60fce4a00f8;0.9541;random_search_300;189928.0
1.0;make_tuple(expit(pow(xvar, rc)), max(truediv(xvar, n), expit(xvar)), if_gt(mul(mcp, mkd), add(p, xvar), add(p, mkd), min(xvar, p)));2.0;in;11.0;random forest;6a1be4c2-68f3-46d9-b7e2-c65af1ae5496;0.9145;random_search_300;167121.0
1.0;make_tuple(expit(pow(xvar, rc)), max(truediv(xvar, n), expit(xvar)), if_gt(mul(mcp, mkd), add(p, xvar), add(p, mkd), min(xvar, p)));2.0;out;11.0;random forest;6a1be4c2-68f3-46d9-b7e2-c65af1ae5496;0.9787;random_search_300;167121.0
1.0;make_tuple(min(mul(0.04486729727073257, p), expit(4)), expit(truediv(xvar, m)), neg(add(po, mkd)));2.0;in;8.0;random forest;a0bd00e8-6981-486c-8782-23c0a8bffc7e;0.9147;random_search_300;43.0
1.0;make_tuple(min(mul(0.04486729727073257, p), expit(4)), expit(truediv(xvar, m)), neg(add(po, mkd)));2.0;out;8.0;random forest;a0bd00e8-6981-486c-8782-23c0a8bffc7e;0.9875;random_search_300;43.0
1.0;make_tuple(truediv(p, 18), expit(xvar), expit(m));2.0;in;4.0;random forest;5550e265-639f-46ac-bb9d-074120991f2a;0.9159;random_search_300;9946.0
1.0;make_tuple(truediv(p, 18), expit(xvar), expit(m));2.0;out;4.0;random forest;5550e265-639f-46ac-bb9d-074120991f2a;0.9928;random_search_300;9946.0
1.0;make_tuple(mul(mul(0.05198797731389434, p), min(xvar, po)), max(expit(xvar), sub(xvar, m)), pow(min(7, n), neg(573)));2.0;in;10.0;random forest;78459931-cadc-4477-9adb-ff571a103e12;0.9161;random_search_300;146195.0
1.0;make_tuple(mul(mul(0.05198797731389434, p), min(xvar, po)), max(expit(xvar), sub(xvar, m)), pow(min(7, n), neg(573)));2.0;out;10.0;random forest;78459931-cadc-4477-9adb-ff571a103e12;0.9521;random_search_300;146195.0
1.0;make_tuple(mul(truediv(po, mcp), min(n, 0.02957866594712173)), expit(if_gt(xvar, m, 64, xvar)), min(expit(p), min(p, mcp)));2.0;in;9.0;random forest;49cd0133-471d-45a7-9d0b-23d20a2ceeb4;0.9177;random_search_300;146800.0
1.0;make_tuple(mul(truediv(po, mcp), min(n, 0.02957866594712173)), expit(if_gt(xvar, m, 64, xvar)), min(expit(p), min(p, mcp)));2.0;out;9.0;random forest;49cd0133-471d-45a7-9d0b-23d20a2ceeb4;0.9963;random_search_300;146800.0
1.0;make_tuple(truediv(max(xvar, po), sub(24, 2)), expit(expit(mcp)), expit(if_gt(po, p, po, mkd)));2.0;in;8.0;random forest;bfc29ecf-ecde-4ae8-8be6-3912510bc197;0.9187;random_search_300;32.0
1.0;make_tuple(truediv(max(xvar, po), sub(24, 2)), expit(expit(mcp)), expit(if_gt(po, p, po, mkd)));2.0;out;8.0;random forest;bfc29ecf-ecde-4ae8-8be6-3912510bc197;0.9955;random_search_300;32.0
1.0;make_tuple(min(mul(p, 0.03000716964226369), expit(xvar)), expit(min(po, xvar)), mul(pow(p, rc), neg(mkd)));2.0;in;9.0;random forest;14c8e609-3f94-4bd5-8668-fe416e9215f1;0.9185;random_search_300;145681.0
1.0;make_tuple(min(mul(p, 0.03000716964226369), expit(xvar)), expit(min(po, xvar)), mul(pow(p, rc), neg(mkd)));2.0;out;9.0;random forest;14c8e609-3f94-4bd5-8668-fe416e9215f1;0.7959;random_search_300;145681.0
1.0;make_tuple(expit(mul(m, xvar)), expit(max(mcp, mkd)), mul(expit(rc), truediv(mkd, m)));2.0;in;8.0;random forest;e5c42c28-50f3-495c-a090-6a1f41ecb68b;0.9173;random_search_300;11.0
1.0;make_tuple(expit(mul(m, xvar)), expit(max(mcp, mkd)), mul(expit(rc), truediv(mkd, m)));2.0;out;8.0;random forest;e5c42c28-50f3-495c-a090-6a1f41ecb68b;0.8243;random_search_300;11.0
1.0;make_tuple(expit(xvar), sub(0.6618104204442377, 0.01222261688705743), if_gt(po, m, 0.03498781586058149, 20));2.0;in;4.0;random forest;ab0c2daf-c71c-4f54-836e-5ccc25b26198;0.9167;random_search_300;2079.0
1.0;make_tuple(expit(xvar), sub(0.6618104204442377, 0.01222261688705743), if_gt(po, m, 0.03498781586058149, 20));2.0;out;4.0;random forest;ab0c2daf-c71c-4f54-836e-5ccc25b26198;0.9735;random_search_300;2079.0
1.0;make_tuple(mul(po, 0.047371416295222804), expit(xvar), max(0.007103783906861413, 2));2.0;in;4.0;random forest;b673edba-c1ac-47f2-9134-abc5f81e6ef0;0.9185;random_search_300;146606.0
1.0;make_tuple(mul(po, 0.047371416295222804), expit(xvar), max(0.007103783906861413, 2));2.0;out;4.0;random forest;b673edba-c1ac-47f2-9134-abc5f81e6ef0;0.987;random_search_300;146606.0
1.0;make_tuple(expit(min(xvar, n)), expit(min(po, xvar)), min(add(po, m), mul(rc, m)));2.0;in;8.0;random forest;97e41014-e6a4-482d-9ffa-30fcd6eeab41;0.9183;random_search_300;125920.0
1.0;make_tuple(expit(min(xvar, n)), expit(min(po, xvar)), min(add(po, m), mul(rc, m)));2.0;out;8.0;random forest;97e41014-e6a4-482d-9ffa-30fcd6eeab41;0.6707;random_search_300;125920.0
1.0;make_tuple(add(expit(xvar), min(mkd, n)), expit(if_gt(po, rc, mcp, xvar)), pow(if_gt(mkd, xvar, m, rc), sub(xvar, rc)));2.0;in;9.0;random forest;9a5ecf7e-f106-486d-bf03-f924b4e90fbc;0.9156;random_search_300;190412.0
1.0;make_tuple(add(expit(xvar), min(mkd, n)), expit(if_gt(po, rc, mcp, xvar)), pow(if_gt(mkd, xvar, m, rc), sub(xvar, rc)));2.0;out;9.0;random forest;9a5ecf7e-f106-486d-bf03-f924b4e90fbc;0.8832;random_search_300;190412.0
1.0;make_tuple(expit(xvar), expit(xvar), min(5, po));2.0;in;4.0;random forest;9e897199-a64f-4329-a939-808ac719c1f0;0.9152;random_search_300;168908.0
1.0;make_tuple(expit(xvar), expit(xvar), min(5, po));2.0;out;4.0;random forest;9e897199-a64f-4329-a939-808ac719c1f0;0.9623;random_search_300;168908.0
1.0;make_tuple(expit(xvar), expit(mcp), sub(8, po));2.0;in;4.0;random forest;1ed35820-f807-4f5e-9c59-64717d966159;0.9155;random_search_300;167124.0
1.0;make_tuple(expit(xvar), expit(mcp), sub(8, po));2.0;out;4.0;random forest;1ed35820-f807-4f5e-9c59-64717d966159;0.9757;random_search_300;167124.0
1.0;make_tuple(expit(truediv(po, 21)), min(add(p, n), expit(xvar)), min(neg(mkd), add(m, 0.0045132707739411184)));2.0;in;9.0;random forest;8ae43af0-6563-4d0a-b579-2329f74c630b;0.9189;random_search_300;7592.0
1.0;make_tuple(expit(truediv(po, 21)), min(add(p, n), expit(xvar)), min(neg(mkd), add(m, 0.0045132707739411184)));2.0;out;9.0;random forest;8ae43af0-6563-4d0a-b579-2329f74c630b;0.7073;random_search_300;7592.0
1.0;make_tuple(expit(truediv(xvar, mcp)), max(expit(mkd), expit(mcp)), min(neg(po), max(n, xvar)));2.0;in;9.0;random forest;d9c561c0-5fb0-424d-bb41-9a4d2e290b3a;0.9175;random_search_300;23.0
1.0;make_tuple(expit(truediv(xvar, mcp)), max(expit(mkd), expit(mcp)), min(neg(po), max(n, xvar)));2.0;out;9.0;random forest;d9c561c0-5fb0-424d-bb41-9a4d2e290b3a;0.7754;random_search_300;23.0
1.0;make_tuple(expit(truediv(po, 63)), mul(expit(xvar), expit(p)), if_gt(mul(0.00946444583908873, 19), mul(p, p), expit(po), pow(xvar, xvar)));2.0;in;11.0;random forest;75b07a17-c3c6-4615-9c7a-671a2874fa17;0.9161;random_search_300;28.0
1.0;make_tuple(expit(truediv(po, 63)), mul(expit(xvar), expit(p)), if_gt(mul(0.00946444583908873, 19), mul(p, p), expit(po), pow(xvar, xvar)));2.0;out;11.0;random forest;75b07a17-c3c6-4615-9c7a-671a2874fa17;0.9958;random_search_300;28.0
1.0;make_tuple(mul(0.06884333968226432, po), expit(xvar), add(xvar, rc));2.0;in;4.0;random forest;808381a9-4b64-4e73-97c4-8fe505c5a693;0.9163;random_search_300;41.0
1.0;make_tuple(mul(0.06884333968226432, po), expit(xvar), add(xvar, rc));2.0;out;4.0;random forest;808381a9-4b64-4e73-97c4-8fe505c5a693;0.9886;random_search_300;41.0
1.0;make_tuple(mul(p, 0.03457573716129111), expit(xvar), mul(0.029291059120686597, xvar));2.0;in;4.0;random forest;49f15421-f336-4a38-af0d-bec7a4f5caad;0.9164;random_search_300;10090.0
1.0;make_tuple(mul(p, 0.03457573716129111), expit(xvar), mul(0.029291059120686597, xvar));2.0;out;4.0;random forest;49f15421-f336-4a38-af0d-bec7a4f5caad;0.9409;random_search_300;10090.0
1.0;make_tuple(expit(mul(xvar, m)), expit(sub(mcp, mkd)), add(expit(mkd), truediv(mkd, mkd)));2.0;in;8.0;random forest;0cba4b27-35aa-4bfd-94a4-7825c5725c3f;0.9164;random_search_300;167125.0
1.0;make_tuple(expit(mul(xvar, m)), expit(sub(mcp, mkd)), add(expit(mkd), truediv(mkd, mkd)));2.0;out;8.0;random forest;0cba4b27-35aa-4bfd-94a4-7825c5725c3f;0.9911;random_search_300;167125.0
1.0;make_tuple(truediv(po, 23), expit(xvar), sub(mkd, po));2.0;in;4.0;random forest;9663016a-173f-450b-97d1-123df6134234;0.919;random_search_300;9986.0
1.0;make_tuple(truediv(po, 23), expit(xvar), sub(mkd, po));2.0;out;4.0;random forest;9663016a-173f-450b-97d1-123df6134234;0.9873;random_search_300;9986.0
1.0;make_tuple(mul(truediv(p, xvar), mul(0.006706609315536712, po)), min(expit(po), expit(xvar)), min(if_gt(rc, 9, p, n), pow(xvar, 13)));2.0;in;10.0;random forest;b0192e97-69a7-469c-b7c0-21e2af03d418;0.9156;random_search_300;2074.0
1.0;make_tuple(mul(truediv(p, xvar), mul(0.006706609315536712, po)), min(expit(po), expit(xvar)), min(if_gt(rc, 9, p, n), pow(xvar, 13)));2.0;out;10.0;random forest;b0192e97-69a7-469c-b7c0-21e2af03d418;0.9959;random_search_300;2074.0
1.0;make_tuple(expit(truediv(xvar, mcp)), max(expit(xvar), neg(xvar)), truediv(mul(rc, m), pow(mcp, mcp)));2.0;in;9.0;random forest;1b95d5e3-bc12-4724-8f4d-607394eec991;0.9167;random_search_300;146817.0
1.0;make_tuple(expit(truediv(xvar, mcp)), max(expit(xvar), neg(xvar)), truediv(mul(rc, m), pow(mcp, mcp)));2.0;out;9.0;random forest;1b95d5e3-bc12-4724-8f4d-607394eec991;0.9853;random_search_300;146817.0
1.0;make_tuple(expit(max(m, xvar)), min(sub(po, 4), expit(xvar)), max(neg(2), truediv(mkd, 0.17374027781533835)));2.0;in;9.0;random forest;a843d628-e83c-4e44-bda0-104cba61068b;0.9171;random_search_300;146818.0
1.0;make_tuple(expit(max(m, xvar)), min(sub(po, 4), expit(xvar)), max(neg(2), truediv(mkd, 0.17374027781533835)));2.0;out;9.0;random forest;a843d628-e83c-4e44-bda0-104cba61068b;0.9662;random_search_300;146818.0
1.0;make_tuple(expit(xvar), expit(mcp), truediv(p, po));2.0;in;4.0;random forest;3667486a-f9f3-43c1-958e-a8deb4271bbf;0.9162;random_search_300;3512.0
1.0;make_tuple(expit(xvar), expit(mcp), truediv(p, po));2.0;out;4.0;random forest;3667486a-f9f3-43c1-958e-a8deb4271bbf;0.9914;random_search_300;3512.0
1.0;make_tuple(truediv(p, 27), expit(xvar), sub(xvar, n));2.0;in;4.0;random forest;c84a4c2f-3475-49a4-8b67-5d864c230e72;0.9167;random_search_300;2073.0
1.0;make_tuple(truediv(p, 27), expit(xvar), sub(xvar, n));2.0;out;4.0;random forest;c84a4c2f-3475-49a4-8b67-5d864c230e72;0.9574;random_search_300;2073.0
1.0;make_tuple(mul(0.050548600766474494, po), expit(0.7355084541596979), pow(rc, xvar));2.0;in;4.0;random forest;e0cefe65-b4a7-4f96-9ccc-f0962a6ac9f7;0.9182;random_search_300;189927.0
1.0;make_tuple(mul(0.050548600766474494, po), expit(0.7355084541596979), pow(rc, xvar));2.0;out;4.0;random forest;e0cefe65-b4a7-4f96-9ccc-f0962a6ac9f7;0.7208;random_search_300;189927.0
1.0;make_tuple(expit(xvar), expit(0.6549823230817468), truediv(rc, xvar));2.0;in;4.0;random forest;f9087ffc-c5c2-4d95-aa6b-e2cd2a1a9a02;0.9159;random_search_300;9957.0
1.0;make_tuple(expit(xvar), expit(0.6549823230817468), truediv(rc, xvar));2.0;out;4.0;random forest;f9087ffc-c5c2-4d95-aa6b-e2cd2a1a9a02;0.9674;random_search_300;9957.0
1.0;make_tuple(add(sub(xvar, mkd), truediv(rc, m)), if_gt(add(m, mcp), pow(xvar, 21), expit(0.41408273199841095), truediv(n, mkd)), neg(neg(0.17322364010055333)));2.0;in;11.0;random forest;7c8e1df8-c0d8-4e7b-a03b-6d436a587733;0.9165;random_search_300;3021.0
1.0;make_tuple(add(sub(xvar, mkd), truediv(rc, m)), if_gt(add(m, mcp), pow(xvar, 21), expit(0.41408273199841095), truediv(n, mkd)), neg(neg(0.17322364010055333)));2.0;out;11.0;random forest;7c8e1df8-c0d8-4e7b-a03b-6d436a587733;0.9436;random_search_300;3021.0
1.0;make_tuple(min(expit(xvar), expit(po)), expit(min(0.9270288822988572, 871)), truediv(expit(rc), add(0.012582887010110498, xvar)));2.0;in;9.0;random forest;c4dad831-c5ea-4837-a1ef-28509eea81b0;0.9156;random_search_300;168331.0
1.0;make_tuple(min(expit(xvar), expit(po)), expit(min(0.9270288822988572, 871)), truediv(expit(rc), add(0.012582887010110498, xvar)));2.0;out;9.0;random forest;c4dad831-c5ea-4837-a1ef-28509eea81b0;0.9586;random_search_300;168331.0
1.0;make_tuple(add(expit(xvar), mul(rc, xvar)), add(min(mkd, xvar), expit(mcp)), truediv(neg(m), max(m, 0.0285287789944429)));2.0;in;10.0;random forest;d3083942-0af1-4807-a947-b404979bea40;0.9155;random_search_300;14965.0
1.0;make_tuple(add(expit(xvar), mul(rc, xvar)), add(min(mkd, xvar), expit(mcp)), truediv(neg(m), max(m, 0.0285287789944429)));2.0;out;10.0;random forest;d3083942-0af1-4807-a947-b404979bea40;0.9194;random_search_300;14965.0
1.0;make_tuple(mul(0.04765828390594242, po), expit(mcp), expit(0.0843295057451438));2.0;in;4.0;random forest;89e2889a-9191-41cf-93ae-b74f22eadb38;0.9145;random_search_300;167140.0
1.0;make_tuple(mul(0.04765828390594242, po), expit(mcp), expit(0.0843295057451438));2.0;out;4.0;random forest;89e2889a-9191-41cf-93ae-b74f22eadb38;0.9893;random_search_300;167140.0
1.0;make_tuple(expit(add(xvar, xvar)), expit(if_gt(m, mkd, mcp, mcp)), pow(expit(mkd), if_gt(m, p, xvar, 17)));2.0;in;8.0;random forest;b690df7e-c7b2-4967-9abb-c068a63647ae;0.9157;random_search_300;146824.0
1.0;make_tuple(expit(add(xvar, xvar)), expit(if_gt(m, mkd, mcp, mcp)), pow(expit(mkd), if_gt(m, p, xvar, 17)));2.0;out;8.0;random forest;b690df7e-c7b2-4967-9abb-c068a63647ae;0.9972;random_search_300;146824.0
1.0;make_tuple(mul(po, 0.05023787581491643), expit(xvar), truediv(mcp, 1));2.0;in;4.0;random forest;11d3936b-bf66-4200-9771-4ba74f3ef499;0.9189;random_search_300;168332.0
1.0;make_tuple(mul(po, 0.05023787581491643), expit(xvar), truediv(mcp, 1));2.0;out;4.0;random forest;11d3936b-bf66-4200-9771-4ba74f3ef499;0.9723;random_search_300;168332.0
1.0;make_tuple(mul(po, 0.06328757313531698), expit(xvar), neg(xvar));2.0;in;4.0;random forest;041ca32f-9c6e-42fb-9c81-f9f74ce1d795;0.9164;random_search_300;3893.0
1.0;make_tuple(mul(po, 0.06328757313531698), expit(xvar), neg(xvar));2.0;out;4.0;random forest;041ca32f-9c6e-42fb-9c81-f9f74ce1d795;0.9965;random_search_300;3893.0
1.0;make_tuple(add(expit(xvar), if_gt(rc, 0.07599654557315268, xvar, rc)), min(add(mcp, p), expit(mcp)), mul(min(mcp, p), neg(m)));2.0;in;10.0;random forest;9e13935d-a9dd-4e93-8469-4daf5e06ddf2;0.9167;random_search_300;3907.0
1.0;make_tuple(add(expit(xvar), if_gt(rc, 0.07599654557315268, xvar, rc)), min(add(mcp, p), expit(mcp)), mul(min(mcp, p), neg(m)));2.0;out;10.0;random forest;9e13935d-a9dd-4e93-8469-4daf5e06ddf2;0.8276;random_search_300;3907.0
1.0;make_tuple(expit(mul(m, xvar)), if_gt(sub(2, m), neg(m), expit(xvar), truediv(rc, p)), if_gt(if_gt(p, p, 0.002030835844990084, p), mul(0.0054051773967760215, mcp), neg(m), if_gt(0.009848432494575876, po, mcp, xvar)));2.0;in;13.0;random forest;4d22fb6a-36c5-48df-94a0-0bab161c2f06;0.9223;random_search_300;10101.0
1.0;make_tuple(expit(mul(m, xvar)), if_gt(sub(2, m), neg(m), expit(xvar), truediv(rc, p)), if_gt(if_gt(p, p, 0.002030835844990084, p), mul(0.0054051773967760215, mcp), neg(m), if_gt(0.009848432494575876, po, mcp, xvar)));2.0;out;13.0;random forest;4d22fb6a-36c5-48df-94a0-0bab161c2f06;0.1879;random_search_300;10101.0
1.0;make_tuple(mul(0.05580333796618118, po), expit(xvar), neg(m));2.0;in;4.0;random forest;1983071b-18ca-4af6-b2f5-7af6cf4bc051;0.9179;random_search_300;168868.0
1.0;make_tuple(mul(0.05580333796618118, po), expit(xvar), neg(m));2.0;out;4.0;random forest;1983071b-18ca-4af6-b2f5-7af6cf4bc051;0.9663;random_search_300;168868.0
1.0;make_tuple(truediv(po, 22), expit(mcp), if_gt(292, 0.26969351108005335, mkd, p));2.0;in;4.0;random forest;8bf3e2c3-cf54-4053-befd-7f466936bf2c;0.9172;random_search_300;168338.0
1.0;make_tuple(truediv(po, 22), expit(mcp), if_gt(292, 0.26969351108005335, mkd, p));2.0;out;4.0;random forest;8bf3e2c3-cf54-4053-befd-7f466936bf2c;0.8019;random_search_300;168338.0
1.0;make_tuple(max(expit(xvar), neg(p)), expit(min(mcp, n)), if_gt(add(mkd, po), pow(po, xvar), sub(10, po), sub(rc, p)));2.0;in;11.0;random forest;71359169-c1f7-4de0-af7a-dc6f0e7c5b68;0.9173;random_search_300;9970.0
1.0;make_tuple(max(expit(xvar), neg(p)), expit(min(mcp, n)), if_gt(add(mkd, po), pow(po, xvar), sub(10, po), sub(rc, p)));2.0;out;11.0;random forest;71359169-c1f7-4de0-af7a-dc6f0e7c5b68;0.8482;random_search_300;9970.0
1.0;make_tuple(truediv(p, 31), expit(xvar), neg(n));2.0;in;4.0;random forest;159edd79-cd50-4b55-bd76-c4dba18ed1a5;0.9149;random_search_300;3481.0
1.0;make_tuple(truediv(p, 31), expit(xvar), neg(n));2.0;out;4.0;random forest;159edd79-cd50-4b55-bd76-c4dba18ed1a5;0.9844;random_search_300;3481.0
1.0;make_tuple(mul(po, 0.08385385996483552), expit(xvar), neg(0.010054327216570055));2.0;in;4.0;random forest;0bcb35bf-7c3c-4704-805f-4f3cf180c9cd;0.9167;random_search_300;3904.0
1.0;make_tuple(mul(po, 0.08385385996483552), expit(xvar), neg(0.010054327216570055));2.0;out;4.0;random forest;0bcb35bf-7c3c-4704-805f-4f3cf180c9cd;0.8282;random_search_300;3904.0
1.0;make_tuple(expit(mul(xvar, m)), expit(min(xvar, 2)), truediv(sub(mkd, mcp), max(0.01822618176338227, po)));2.0;in;8.0;random forest;9b247f82-4d94-4d72-844d-5f5bcdcddffa;0.917;random_search_300;3918.0
1.0;make_tuple(expit(mul(xvar, m)), expit(min(xvar, 2)), truediv(sub(mkd, mcp), max(0.01822618176338227, po)));2.0;out;8.0;random forest;9b247f82-4d94-4d72-844d-5f5bcdcddffa;0.8054;random_search_300;3918.0
1.0;make_tuple(mul(0.03965943298158812, po), expit(xvar), mul(mkd, po));2.0;in;4.0;random forest;e8fc3337-248d-499c-8886-ba714e444a55;0.9164;random_search_300;45.0
1.0;make_tuple(mul(0.03965943298158812, po), expit(xvar), mul(mkd, po));2.0;out;4.0;random forest;e8fc3337-248d-499c-8886-ba714e444a55;0.9843;random_search_300;45.0
1.0;make_tuple(truediv(pow(p, mcp), max(n, n)), max(neg(n), add(po, mcp)), truediv(expit(xvar), neg(mcp)), min(if_gt(rc, m, xvar, m), if_gt(3, mkd, m, p)));2.0;in;13.0;rpart;af00cd01-a1c3-4516-9b39-ef9dc0e4619c;0.8778;random_search_300;32.0
1.0;make_tuple(truediv(pow(p, mcp), max(n, n)), max(neg(n), add(po, mcp)), truediv(expit(xvar), neg(mcp)), min(if_gt(rc, m, xvar, m), if_gt(3, mkd, m, p)));2.0;out;13.0;rpart;af00cd01-a1c3-4516-9b39-ef9dc0e4619c;0.9754;random_search_300;32.0
1.0;make_tuple(truediv(pow(159, mcp), sub(n, 98)), add(add(rc, po), pow(11, mcp)), if_gt(expit(po), if_gt(xvar, 0.005247966929505357, mcp, mkd), pow(n, 0.20524300036030108), add(po, xvar)), sub(truediv(mcp, mcp), mul(xvar, n)));2.0;in;15.0;rpart;57716bc0-aa90-46e7-aa4c-566505ba0b30;0.8938;random_search_300;167124.0
1.0;make_tuple(truediv(pow(159, mcp), sub(n, 98)), add(add(rc, po), pow(11, mcp)), if_gt(expit(po), if_gt(xvar, 0.005247966929505357, mcp, mkd), pow(n, 0.20524300036030108), add(po, xvar)), sub(truediv(mcp, mcp), mul(xvar, n)));2.0;out;15.0;rpart;57716bc0-aa90-46e7-aa4c-566505ba0b30;0.9815;random_search_300;167124.0
1.0;make_tuple(pow(expit(0.03695210590795196), truediv(m, 0.2498582600832944)), sub(add(rc, p), neg(xvar)), neg(expit(p)), pow(add(mcp, po), if_gt(m, xvar, 0.004333166999474731, mcp)));2.0;in;12.0;rpart;00bd25b3-4708-4b15-95cf-45a4276f9163;0.8739;random_search_300;9977.0
